"fecha_corte","nombre_entidad","nombre_patrimonio","rendimientos_abonados","precierre_fondo_dia_t","numero_unidades_fondo_cierre_oper_dia_t_anterior","valor_unidad_operaciones_dia_t","aportes_recibidos","retiros_redenciones","anulaciones","valor_fondo_cierre_dia_t","numero_inversionistas","rentabilidad_diaria","rentabilidad_mensual","rentabilidad_semestral","rentabilidad_anual"
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP CATTLEYA - COMPARTIMENTO 1",30061345.55,120241608740.89,5852887.311185,20543.981517,0,0,0,120241608740.89,1,9.555849,-12.478383,42.788126,32.387564
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP CATTLEYA - COMPARTIMENTO 1",817161.51,3268543510.82,140288.492715,23298.728553,0,0,0,3268543510.82,1,9.555849,-12.478383,42.788126,32.387564
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP CATTLEYA - COMPARTIMENTO 1",4964013.97,19855432566.86,695555.199655,28546.163664,0,0,0,19855432566.86,1,9.555849,-12.478383,42.788126,32.387564
2023-01-01,"Fiduciaria Corficolombiana S.A.","F.C.P CATTLEYA  - COMPARTIMENTO 2",-560222.57,14177969715.69,656961.163148,21581.138294,0,0,0,14177969715.69,1,-1.431868,128832.665671,60.08542,33.251695
2023-01-01,"Fiduciaria Corficolombiana S.A.","F.C.P CATTLEYA  - COMPARTIMENTO 2",-640755.96,16216087769,754396.266667,21495.450714,0,0,0,16216087769,1,-1.431868,128832.665681,60.08542,31.958781
2023-01-01,"Fiduciaria Corficolombiana S.A.","F.C.P CATTLEYA  - COMPARTIMENTO 2",-134830.58,3412257866.2,158556.679614,21520.744976,0,0,0,3412257866.2,1,-1.431868,128832.665642,60.08542,31.962834
2023-01-01,"Fiduciaria Corficolombiana S.A.","F.C.P CATTLEYA  - COMPARTIMENTO 2",-113025.42,2860418545.75,132914.476191,21520.744976,0,0,0,2860418545.75,1,-1.431868,128832.665733,60.08542,31.962834
2023-01-01,"Fiduciaria Corficolombiana S.A.","F.C.P CATTLEYA  - COMPARTIMENTO 2",-200819.28,5082283227.3,282800.483917,17971.267789,0,0,0,5082283227.3,1,-1.431868,128832.66566,60.08542,13.759575
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP. POR COMPART. AVANTI - COMPART. GARANTIA",348.26,24959822590.35,2462527.101673,10135.857012,0,0,0,24959822590.35,30,0.000509,-16.245967,8.218639,2.613427
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO NEXT UTILITY VENTURES",62313.53,7525436632.02,2295588211326.98,0.003278,0,0,0,7525436632.02,2,0.302693,134.933327,-98.827923,-99.894642
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO NEXT UTILITY VENTURES",0,0,0,10000,0,0,0,0,0,0,0,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO NEXT UTILITY VENTURES",3288.41,397132826.91,121144407211.384,0.003278,0,0,0,397132826.91,1,0.302692,134.935867,-98.827913,-99.894641
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO CATTLEYA COMPATIMENTO 3",25665030.69,37246685156.28,2799431.140002,13305.090675,0,0,0,37246685156.28,1,28.607111,-73.386112,3.843208,15.31078
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO CATTLEYA COMPATIMENTO 3",818311.24,1187583980.32,89257.865,13305.090597,0,0,0,1187583980.32,1,28.607113,-73.386112,3.843208,15.31078
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP. CATTLEYA COMPATIMENTO 4",71923556.94,104256059549.61,8885040.036899,11733.887424,0,0,0,104256059549.61,1,28.645574,-43.367489,11.720654,16.17241
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP. CATTLEYA COMPATIMENTO 4",839375.61,1216708309.25,103686.876769,11734.448439,0,0,0,1216708309.25,1,28.645576,-43.367489,11.720654,16.177964
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP. CATTLEYA COMPATIMENTO 4",1366420.38,1980680767.14,184689.597661,10724.376425,0,0,0,1980680767.14,1,28.645574,-43.367489,11.720654,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP STATUM COMPARTIMIENTO I",581554.77,5173306556.81,397687.104082,13008.484569,0,0,0,5173306556.81,10,4.188712,6.182215,45.568255,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO VID COMPARTIMENTO I MISHPAT",0,0,0,10000,0,0,0,0,0,0,0,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO VID COMPARTIMENTO I MISHPAT",78526.37,23253419016.44,1713186.65915,13573.196413,0,0,0,23253419016.44,1,0.123336,14.58448,-6.719735,35.79076
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO VID COMPARTIMENTO I MISHPAT",2123.43,628793764.24,46326.137452,13573.196446,0,0,0,628793764.24,1,0.123336,14.58448,-6.719735,35.790761
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO VID COMPARTIMENTO I MISHPAT",0,0,0,10000,0,0,0,0,0,0,0,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO INMOBILIARIO PLUS COMPARTIMENTO I",0,0,0,10000,0,0,0,0,0,0,0,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO INMOBILIARIO PLUS COMPARTIMENTO I",106.4,2184812751.28,161224.414847,13551.376529,0,0,0,2184812751.28,4,0.001778,60.692122,54.722627,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FONDO DE CAPITAL PRIVADO INMOBILIARIO PLUS COMPARTIMENTO I",349.58,7178351581.96,529713.831459,13551.376528,0,0,0,7178351581.96,17,0.001778,60.692122,54.722627,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","COMPART. LIBRANZAS DEL FCP PRIVADO ALTERNATIVOS PLUS",19416.23,42931718.39,5000,8586.343678,0,0,0,42931718.39,1,17.952481,-29.450967,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","COMPART. LIBRANZAS DEL FCP PRIVADO ALTERNATIVOS PLUS",228396.93,505014237.78,50000,10100.284756,0,0,0,505014237.78,1,17.952481,-8.834582,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP. HMC KLYM WORKING CAPITAL SOLUTIONS COMP I",759895.62,1613011413.46,157972.757877,10210.693509,0,0,0,1613011413.46,1,18.766995,14.85662,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP. HMC KLYM WORKING CAPITAL SOLUTIONS COMP I",1189586.04,2525104504.6,247300,10210.693508,0,0,0,2525104504.6,1,18.766995,14.85662,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","FCP. HMC KLYM WORKING CAPITAL SOLUTIONS COMP I",1194982.15,2536558681.52,250000,10146.234726,0,0,0,2536558681.52,1,18.766995,14.85662,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","F.C.P. VID COMPARTIMENTO II JIDUSH",0,0,0,10000,0,0,0,0,0,0,0,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","F.C.P. VID COMPARTIMENTO II JIDUSH",0,5971103471.61,597364.5989,9995.743776,0,0,0,5971103471.61,1,0,0,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","F.C.P. VID COMPARTIMENTO II JIDUSH",0,0,0,10000,0,0,0,0,0,0,0,0,0
2023-01-01,"Fiduciaria Corficolombiana S.A.","F.C.P. VID COMPARTIMENTO II JIDUSH",0,828668416,82902.1266,9995.743776,0,0,0,828668416,1,0,0,0,0
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU MONEY MARKET",21854172.55,56451142936.3,20611014.927292,2738.88225,0,0,0,56451142936.3,45,15.180626,15.194243,10.362601,7.392535
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU MONEY MARKET",59747443.15,157110123008.47,58013192.465869,2708.179232,0,0,0,157110123008.47,7,14.893144,14.906727,10.087113,7.124441
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU MONEY MARKET",70439417.03,191569241229.89,72220260.15067,2652.569249,0,0,0,191569241229.89,120,14.366046,14.379567,9.582004,6.632889
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU MONEY MARKET",43044824.74,114842884476.8,43051801.335613,2667.551204,0,0,0,114842884476.8,4724,14.663674,14.67723,9.867216,6.910446
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU MONEY MARKET",96054713.88,256272396993.04,96068871.898535,2667.590364,0,0,0,256272396993.04,2400,14.663674,14.67723,9.867216,6.910446
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU MONEY MARKET",11501951.08,28214160591.73,2652728.541968,10635.90192,0,0,0,28214160591.73,2,16.047382,16.061101,11.193199,0
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ITAU MEDIANO PLAZO",9929315.57,24852549854.33,8537202.106279,2911.088381,0,108322.18,0,24852441532.15,632,15.7031,16.44474,7.361545,3.208181
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ITAU LARGO PLAZO",1065793.78,3097460736.86,195525.981775,15841.68359,0,0,0,3097460736.86,102,13.384341,0.259407,-3.678937,-8.841081
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU CORTO PLAZO",5831832.3,15104211544.67,3091.409584,4885865.536413,0,0,0,15104211544.67,20,15.137403,16.201991,9.405652,6.453896
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU CORTO PLAZO",25832.77,68113206.34,6194.588237,10995.598696,0,0,0,68113206.34,1,14.850028,15.911968,9.132545,6.188137
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU CORTO PLAZO",13388.03,36081582.75,7.570328,4766185.106002,0,0,0,36081582.75,1,14.506106,15.564887,8.805717,5.870102
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU CORTO PLAZO",23133730.71,61890147393.29,12957.115898,4776537.300612,0,0,0,61890147393.29,4620,14.620645,15.680468,8.91455,5.976008
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU CORTO PLAZO",36267151.9,97026260286.12,20313.096441,4776537.174915,0,0,0,97026260286.12,1169,14.620645,15.680468,8.91455,5.976008
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU CORTO PLAZO",2020.83,4969597.45,470.619271,10559.698169,0,0,0,4969597.45,1,16.003858,17.076425,10.22907,0
2023-01-01,"Itaú Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO ITAU ACCIONES COLOMBIA",-145851.93,3457638242.54,343333.636377,10070.782109,0,0,0,3457638242.54,188,-1.527838,66.665395,-10.55512,-4.080654
2023-01-01,"Itaú Fiduciaria","ITAÚ REAL ESTATE SECURITIES FUND",139263.57,979518215.63,119313.490756,8209.618287,0,11489.88,0,979506725.75,85,5.326807,-46.782284,-17.587452,0
2023-01-01,"Itaú Fiduciaria","ITAÚ INCOME & DYNAMIC FUND",-41438.63,1852639065.64,160499.868607,11542.931977,0,0,0,1852639065.64,91,-0.813076,6.182339,31.557443,0
2023-01-01,"Itaú Fiduciaria","ITAÚ LATIN AMERICAN CORPORATE CREDIT",121823.59,787234584.24,82171.637765,9580.368673,0,0,0,787234584.24,55,5.811357,24.795217,6.82414,0
2023-01-01,"Itaú Fiduciaria","FONDO DE CAPITAL PRIVADO VELUM EARLY STAGE FUND I",172349.13,30799814682.83,4577068.683027,6729.1572,0,0,0,30799814682.83,7,0.204455,839.334806,-56.805881,-29.124232
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSIÓN COLECTIVA ABIERTO FIDUCUENTA",4599957231.55,11681158652318.3,353308834.216225,33062.175414,0,0,0,11681158652318.3,662566,15.46101,15.307209,9.806454,6.716021
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA FIDURENTA",118963630.26,266407230083.28,7277395.725776,36607.495335,0,0,0,266407230083.28,13874,17.706781,17.661831,9.226302,4.846124
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA FIDURENTA",5983945.36,13359503918.8,357676.425444,37350.809191,0,0,0,13359503918.8,1331,17.765625,17.921375,9.356297,4.973327
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA FIDURENTA",20868561.77,46448347575.54,1246306.449006,37268.801435,0,0,0,46448347575.54,2461,17.824495,17.780153,9.345316,4.970103
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA FIDURENTA",7214617.1,16009218069.33,426421.163336,37543.207152,0,0,0,16009218069.33,1388,17.883394,17.859468,9.402296,5.055271
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA FIDURENTA",1985067.18,4391523089.35,114141.452308,38474.392962,0,0,0,4391523089.35,647,17.94232,17.920503,9.533724,5.169634
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA PLAN SEMILLA",280284576.66,640164270458.54,27395429.720826,23367.55718,0,0,0,640164270458.54,379607,17.332755,13.131759,6.439866,2.094545
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTA BALANCEADO",20408676.26,88927315997.05,5974430.726704,14884.650951,0,0,0,88927315997.05,3597,8.738587,-11.320089,2.666492,-7.963099
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTA ACCIONES",-2315729.26,38084120942.14,695788.741423,54735.178474,0,0,0,38084120942.14,5312,-2.194892,56.594205,-12.503146,-8.025276
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTA FIJA PLAZO",68283450.78,156240156023.83,5519932.74139,28304.720971,0,0,0,156240156023.83,5894,17.298884,5.263765,1.893317,-4.244027
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSIÓN COLECTIVA ABIERTA SIN PACTO DE PERMANENCIA FIDUEXCEDENTES",477045924.46,1202222009629.52,68518970.788307,17545.827029,0,0,0,1202222009629.52,4539,15.588008,15.601474,9.669421,6.584913
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FIC FONDO CERRADO RENTA FIJA",0,0,0,10000,0,0,0,0,0,0,0,0,0
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FIC CERRADO RENTA ALTERNATIVO GLOBAL",29021015.16,221618841432.44,22797748.852278,9721.084431,0,0,0,221618841432.44,1910,4.896076,-9.080318,0.620367,0
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FIC CERRADO RENTA ALTERNATIVO GLOBAL",4288973.61,29651726903.83,3036989.027367,9763.527835,0,0,0,29651726903.83,2,5.421798,-8.624438,1.124726,0
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FIC CERRADO RENTA FIJA II",20886230.42,42910176650.83,4225813.548,10154.29956,0,0,0,42910176650.83,305,19.447226,16.077115,4.202986,0
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO CERRADO RENTA FIJA III",20278007.44,42681042612.16,4135348.11544,10321.02774,0,0,0,42681042612.16,437,18.940692,16.692376,0,0
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO CERRADO RENTA FIJA IV",103211620.64,225507202658.35,22169717.7423,10171.857183,0,0,0,225507202658.35,1619,18.186517,13.716096,0,0
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO SURA AM RENTAS INMOBILIARIAS",38562553.85,282447749085.38,22398054.986767,12610.369483,0.009962,0,0,282447749085.39,2381,5.109955,11.746811,3.568642,6.016151
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO SURA AM RENTAS INMOBILIARIAS",23105306.17,169232612557.33,13182946.004085,12837.237785,0,0.009885,0,169232612557.32,77,5.109955,12.099203,3.926266,6.48836
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO FONDO INMOBILIARIO COLOMBIA",826790532.83,3101607628091.4,71390580.041698,43445.614621,0,0,0,3101607628091.4,4,10.220248,4.410907,10.039355,13.440682
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO PROGRESA CAPITAL EN LIQUIDACIÓN",-449032.26,1373394050.41,374227.273209,3669.946444,0,0,0,1373394050.41,12,-11.247399,-10.305467,20.278025,9.418677
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO NEXUS INFRASTRUCTURA I FCP",-475074.34,24526216438.7,3585964.996721,6839.502466,0,0,0,24526216438.7,4,-0.704509,8.566377,4.589579,-3.301551
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO NEXUS INFRASTRUCTURA I FCP",-289937.85,18054605187.9,4603822.435835,3921.655416,0,0,0,18054605187.9,8,-0.584426,-0.075124,-74.183685,-47.586949
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO AMERIGO VENTURES PACIFICO",0,68287088403.04,22664843.724528,3012.907975,0,0,0,68287088403.04,12,0,-92.268876,-19.714824,-23.247563
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO PACTIA INMOBILIARIO",1071373676.03,2491712728475.96,187517358.86369,13287.90435,0,0,0,2491712728475.96,8,16.996584,22.319421,8.256082,8.315221
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FCP DEUDA INFRAESTRUCTURA COLOMBIA",338639047.81,841160634089.65,303973992.354415,2767.212509,0,0,0,841160634089.65,16,15.832293,-18.24855,4.028922,12.244138
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FCP SURA AM INMOBILIARIO",15461805.68,36167543901.08,3164694.194422,11428.448273,0,0,0,36167543901.08,2,16.891117,16.432011,-6.761468,0.478412
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO CO-INVERSION EQUITY INFRAESTRUCTURA COLOMBIA",-4103016.05,1662765612.6,110115412400.987,0.0151,0,0,0,1662765612.6,15,-59.068772,-99.998092,-99.999979,-99.999759
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO CO-INVERSION EQUITY INFRAESTRUCTURA COLOMBIA",2553.31,12461597.54,40202521.897271,0.309971,0,0,0,12461597.54,11,7.828269,14.582371,-93.243033,-91.218101
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO CARTAMA POR COMPARTIMENTOS",-6385994.83,340583574195.03,18615762.478185,18295.440468,0,0,0,340583574195.03,35,-0.682039,-16.957027,-3.764264,-3.194826
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO CARTAMA POR COMPARTIMENTOS",-2161381.62,39011603154.9,2375044.151937,16425.632813,0,0,0,39011603154.9,5,-2.001866,-68.773163,-19.391647,-14.051652
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO DE CAPITAL PRIVADO CARTAMA POR COMPARTIMENTOS",18624835.47,102342780370.02,5757844.280468,17774.496041,0,0,0,102342780370.02,4,6.86867,286.380281,29.208355,8.828355
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FONDO BLACKROCK DEUDA INFRAESTRUCTURA COLOMBIA II",-6e+06,559468908,250000,2237.875632,0,0,0,559468908,18,-97.962783,-96.202529,0,0
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FCP POR COMPARTIMENTOS ODINSA VIAS",-16077995.18,796561256182.86,53200262.677682,14972.882014,0,0,0,796561256182.86,2,-0.73401,-30.167172,122.857374,0
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FCP POR COMPARTIMENTOS ODINSA VIAS",0,347924927150.62,33807774.306034,10291.269813,0,0,0,347924927150.62,2,0,5.45102,5.911874,0
2023-01-01,"Fiduciaria Bancolombia S.A. Sociedad Fiduciaria","FCP POR COMPARTIMENTOS ODINSA VIAS",-25025620.73,133482593964.24,5452828.209391,24479.515737,0,0,0,133482593964.24,2,-6.613615,2181.850659,490.848981,0
2023-01-01,"Acciones Y Valores S.A.  Comisionistas De Bolsa","FONDO DE INVERSION COLECTIVA ACCIVAL VISTA",112239131.4,311461461890.99,44373122.923881,7019.146758,0,0,0,311461461890.99,136981,14.060199,14.428403,8.094575,5.354261
2023-01-01,"Acciones Y Valores S.A.  Comisionistas De Bolsa","FICS SIN PACTO DE PERMANENCIA ACCIVAL ACCIONES NACION",-301188.86,5147521211.47,574924.392476,8953.388095,0,0,0,5147521211.47,428,-2.112963,61.581618,-13.286848,-6.306016
2023-01-01,"Acciones Y Valores S.A.  Comisionistas De Bolsa","ACCIVAL RENTA FIJA 180",3648265.15,8690066406.55,741828.665075,11714.384757,0,0.02,0,8690066406.53,297,16.563562,14.514023,7.639312,4.069303
2023-01-01,"Acciones Y Valores S.A.  Comisionistas De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO ACCIVAL RENTA FIJA 18M",5505681.86,12830647812.39,1334289.701547,9616.088468,0,0.02,0,12830647812.37,122,16.959386,17.82294,0.068294,0
2023-01-01,"Acciones Y Valores S.A.  Comisionistas De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO ACCIVAL RENTA FIJA 24M",4355035.17,10346773012.77,1081091.147728,9570.675918,0.07,0,0,10346773012.84,156,16.609855,-18.533433,-8.508292,0
2023-01-01,"Acciones Y Valores S.A.  Comisionistas De Bolsa","FONDO DE INVERSIÓN COLECTIVA CERRADO ACCIVAL RENTA FIJA 12 M",10638210.26,22936292165.95,2307338.794987,9940.582725,0.08,0,0,22936292166.03,669,18.45133,-0.07982,0,0
2023-01-01,"Acciones Y Valores S.A.  Comisionistas De Bolsa","FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO SIRENTA",13531867.98,61686517740.15,5172441.647026,11925.995874,0,0.09,0,61686517740.06,627,8.337053,8.020532,4.667573,9.460761
2023-01-01,"Acciones Y Valores S.A.  Comisionistas De Bolsa","FONDO MERCADO DE REDUCCIÓN DE EMISIONES - FORE",-322826.47,5028217146.85,405019.768439,12414.745004,0.01,0,0,5028217146.86,161,-2.31609,27.578632,11.76761,18.631321
2023-01-01,"Acciones Y Valores S.A.  Comisionistas De Bolsa","FONDO MERCADO DE REDUCCIÓN DE EMISIONES - FORE",-11888.99,185178207.4,14862.970631,12459.030701,0,0,0,185178207.4,1,-2.31609,27.578632,12.48991,19.054514
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL ACCIONES COLOMBIA",-27946.83,536939298.4,44366.284655,12102.417468,0,0,0,536939298.4,3,-1.881785,70.000031,-0.894173,-3.347601
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL ACCIONES COLOMBIA",790.8,357895902.93,31675.371908,11298.869796,0,0,0,357895902.93,1,0.080683,73.406987,1.097317,-1.405811
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL ACCIONES COLOMBIA",-649243.75,8240918641.67,394908.873231,20867.899407,0,0,0,8240918641.67,214,-2.834517,68.344061,-1.86148,-4.290449
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL ACCIONES COLOMBIA",-99664.4,1914841531.14,158178.921513,12105.541704,0,0,0,1914841531.14,1,-1.881786,69.998918,-0.894457,-3.347653
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL ACCIONES COLOMBIA",-129.74,1646828.62,154.590326,10652.856892,0,0,0,1646828.62,1,-2.834475,68.344365,-1.865939,-4.297474
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA COLOMBIA",20132268.08,50656878002.45,3185908.623298,15900.29219,0,0,0,50656878002.45,9,15.614205,16.744164,5.381309,2.3874
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA COLOMBIA",30490345.81,80592454954.55,5301792.225447,15200.983277,0,0,0,80592454954.55,49,14.810837,15.929759,4.645818,1.672783
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA COLOMBIA",42775520.29,111461269416.95,7742307.949068,14396.388022,0,0,0,111461269416.95,23,15.039233,16.161257,4.854974,1.87582
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA COLOMBIA",10133494.1,28411927461.25,2004003.432724,14177.584228,0,0,0,28411927461.25,398,13.906227,15.012691,3.817181,0.867478
2023-01-01,"Btg Pactual","FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA COLOMBIA",11183769.71,30211417531.9,2123864.107945,14224.741319,0,0,0,30211417531.9,11,14.469933,15.581536,4.332866,1.368756
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA CERRADO BTG PACTUAL CREDIVALORES I",1212119.17,904528788.07,127.892158,7072589.949846,0,0,0,904528788.07,1,63.141614,41.025177,157.028,84.508153
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA CERRADO BTG PACTUAL CREDIVALORES I",2426698.27,5181005622.44,233366.349156,22201.168425,0,0,0,5181005622.44,344,18.649084,18.076144,15.916001,12.850913
2023-01-01,"Btg Pactual","FONDO DE INVERSIÓN COLECTIVA CERRADO BTG PACTUAL CRÉDITO",93574982.81,231095136636.48,22157176.995155,10429.809569,0,0,0,231095136636.48,415,15.931075,16.353555,0,0
